source_material_id,ref_code_seq,ref_code,nucl_acid_ext,nucl_acid_amp,lib_reads_seqd,lib_layout,target_gene,target_subfragment,ampl_size,pcr_primers,mid,adapters,pcr_cond,seq_quality_check,seq_meth,dna_conc,dna_conc_method,dna_quant,analysis,run,reads_name,mock_pr,mock_eu,source_mat_id_an,url_seq,sop_seq
EMOBON_PiEGetxo_Wa_211027_0.2um_2,DBB_AAGB,EMOBON00209,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,67917324,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,19.25,NA,1886.5,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGBOSDA_1_HVWGWDSX5.UDI173,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_PiEGetxo_Wa_211222_3um_1,DBB_AAGC,EMOBON00210,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,78702459,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,37.08,NA,3633.8,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGCOSDA_2_HVWGWDSX5.UDI185,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_PiEGetxo_Wa_211222_3um_2,DBB_AAGF,EMOBON00211,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,75579439,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,29.5,NA,2891,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGFOSDA_2_HVWGWDSX5.UDI114,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_PiEGetxo_Wa_211222_0.2um_1,DBB_AAGG,EMOBON00212,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,65227941,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,20.55,NA,2013.9,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGGOSDA_1_HVWGWDSX5.UDI126,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_PiEGetxo_Wa_211222_0.2um_2,DBB_AAGH,EMOBON00213,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,55335149,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,19.6,NA,1920.8,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGHOSDA_1_HVWGWDSX5.UDI138,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_RFormosa_Wa_211022_3um_1,DBB_AAGD,EMOBON00214,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,71527452,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,26.2,NA,2567.6,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGDOSDA_2_HVWGWDSX5.UDI102,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_RFormosa_Wa_211022_3um_2,DBB_AAGI,EMOBON00215,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,66995018,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,19.4,NA,1901.2,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGIOSDA_2_HVWGWDSX5.UDI150,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_RFormosa_Wa_211022_0.2um_1,DBB_AAGJ,EMOBON00216,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,78437530,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,33.1,NA,3243.8,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGJOSDA_1_HVWGWDSX5.UDI162,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_RFormosa_Wa_211022_0.2um_2,DBB_AAGK,EMOBON00217,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,61068930,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,28.63,NA,2805.7,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGKOSDA_1_HVWGWDSX5.UDI174,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_RFormosa_Wa_211220_3um_1,DBB_AAGL,EMOBON00218,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,58304897,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,5.22,NA,511.6,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGLOSDA_2_HVWGWDSX5.UDI186,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_RFormosa_Wa_211220_3um_2,DBB_AAGM,EMOBON00219,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,72641859,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,5.17,NA,506.7,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGMOSDA_2_HVWGWDSX5.UDI103,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_RFormosa_Wa_211220_0.2um_1,DBB_AAGN,EMOBON00220,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,77045867,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,11.2,NA,1097.6,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGNOSDA_1_HVWGWDSX5.UDI115,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_RFormosa_Wa_211220_0.2um_2,DBB_AAGO,EMOBON00221,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,64990737,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,12.75,NA,1249.5,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGOOSDA_1_HVWGWDSX5.UDI127,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_RFormosa_Wa_211220_3um_blank,DBB_AAGP,EMOBON00222,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_RFormosa_Wa_211220_0.2um_blank,DBB_AAGQ,EMOBON00223,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_RFormosa_So_211022_micro_1,DBH_AABA,EMOBON00224,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,109807721,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,14.95,NA,1315.6,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABAOSDA_1_HCFCYDSX5.UDI129,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,NA,,NA,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost
EMOBON_RFormosa_So_211022_micro_2,DBH_AABB,EMOBON00225,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,93602534,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,12.8,NA,1126.4,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABBOSDA_1_HCFCYDSX5.UDI130,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,NA,,NA,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost
EMOBON_RFormosa_So_211220_micro_1,DBH_AABC,EMOBON00226,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,96815702,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,32.2,NA,2833.6,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABCOSDA_1_HCFCYDSX5.UDI131,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,NA,,NA,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost
EMOBON_RFormosa_So_211220_micro_2,DBH_AABD,EMOBON00227,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,104137464,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,15.45,NA,1359.6,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABDOSDA_1_HCFCYDSX5.UDI132,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,NA,,NA,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost
EMOBON_NRMCB_Wa_211026_3um_1,DBB_AAGR,EMOBON00228,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,65068495,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,3.45,NA,338.1,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGROSDA_2_HVWGWDSX5.UDI166,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_NRMCB_Wa_211026_3um_2,DBB_AAGS,EMOBON00229,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,61844381,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,2.6,NA,254.8,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGSOSDA_2_HVWGWDSX5.UDI178,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_NRMCB_Wa_211026_0.2um_1,DBB_AAGT,EMOBON00230,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,74005396,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,12.2,NA,1195.6,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGTOSDA_1_HVWGWDSX5.UDI139,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_NRMCB_Wa_211026_0.2um_2,DBB_AAGU,EMOBON00231,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,65423216,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,14.05,NA,1376.9,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGUOSDA_1_HVWGWDSX5.UDI151,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_NRMCB_Wa_211221_3um_1,DBB_AAGV,EMOBON00232,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,80851102,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,2.17,NA,212.7,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGVOSDA_2_HVWGWDSX5.UDI190,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_NRMCB_Wa_211221_3um_2,DBB_AAGW,EMOBON00233,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,79752393,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,2.4,NA,235.2,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGWOSDA_2_HVWGWDSX5.UDI107,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_NRMCB_Wa_211221_0.2um_1,DBB_AAGX,EMOBON00234,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,69277501,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,5.25,NA,514.5,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGXOSDA_1_HVWGWDSX5.UDI163,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_NRMCB_Wa_211221_0.2um_2,DBB_AAGY,EMOBON00235,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,62387543,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,6.99,NA,685,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAGYOSDA_1_HVWGWDSX5.UDI175,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II
EMOBON_NRMCB_So_211026_micro_1,DBH_AABE,EMOBON00236,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,120334623,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,15.1,NA,1328.8,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABEOSDA_1_HCFCYDSX5.UDI133,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,NA,,NA,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost
EMOBON_NRMCB_So_211026_micro_2,DBH_AABF,EMOBON00237,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,91664401,PAIRED,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,22,NA,1936,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABFOSDA_1_HCFCYDSX5.UDI134,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,NA,,NA,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost
